惟有楼前流水	应念我
应念我	终日凝眸
终日凝眸	凝眸处
凝眸处	从今又添
从今又添	一段新愁
晚云收	淡天一片琉璃
淡天一片琉璃	烂银盘
烂银盘	来从海底
来从海底	皓色千里澄辉
皓色千里澄辉	莹无尘
莹无尘	素娥淡伫
素娥淡伫	静可数
静可数	丹桂参差
丹桂参差	玉露初零
玉露初零	金风未凛
金风未凛	一年无似此佳时
一年无似此佳时	露坐久
露坐久	疏萤时度
疏萤时度	乌鹊正南飞
乌鹊正南飞	瑶台冷
瑶台冷	阑干凭暖
阑干凭暖	欲下迟迟
欲下迟迟	念佳人
念佳人	音尘别后
音尘别后	对此应解相思
对此应解相思	最关情
最关情	漏声正永
漏声正永	暗断肠
暗断肠	花影偷移
花影偷移	料得来宵
料得来宵	清光未减
清光未减	阴晴天气又争知
阴晴天气又争知	共凝恋
共凝恋	如今别后
如今别后	还是隔年期
还是隔年期	人强健
人强健	清尊素影
清尊素影	长愿相随
萧条庭院	又斜风细雨
又斜风细雨	重门须闭
重门须闭	宠柳娇花寒食近
宠柳娇花寒食近	种种恼人天气
种种恼人天气	险韵诗成
险韵诗成	扶头酒醒
扶头酒醒	别是闲滋味
别是闲滋味	征鸿过尽
征鸿过尽	万千心事难寄
万千心事难寄	楼上几日春寒
楼上几日春寒	帘垂四面
帘垂四面	玉阑干慵倚
玉阑干慵倚	被冷香消新梦觉
被冷香消新梦觉	不许愁人不起
不许愁人不起	清露晨流
清露晨流	新桐初引
新桐初引	多少游春意
多少游春意	日高烟敛
日高烟敛	更看今日晴未
风住尘香花已尽	日晚倦梳头
日晚倦梳头	物是人非事事休
物是人非事事休	欲语泪先流
欲语泪先流	闻说双溪春尚好
闻说双溪春尚好	也拟泛轻舟
也拟泛轻舟	只恐双溪舴艋舟
只恐双溪舴艋舟	载不动
载不动	许多愁
病起萧萧两鬓华	卧看残月上窗纱
卧看残月上窗纱	豆蔻连梢煎熟水
豆蔻连梢煎熟水	莫分茶
莫分茶	枕上诗书闲处好
枕上诗书闲处好	门前风景雨来佳
门前风景雨来佳	终日向人多酝藉
终日向人多酝藉	木犀花
闲来无事不从容	睡觉东窗日已红
睡觉东窗日已红	万物静观皆自得
万物静观皆自得	四时佳兴与人同
四时佳兴与人同	道通天地有形外
道通天地有形外	思入风云变态中
思入风云变态中	富贵不淫贫贱乐
富贵不淫贫贱乐	男儿到此是豪雄
自春来	惨绿愁红
惨绿愁红	芳心是事可可
芳心是事可可	日上花梢
日上花梢	莺穿柳带
莺穿柳带	犹压香衾卧
犹压香衾卧	暖酥消
暖酥消	腻云亸
腻云亸	终日厌厌倦梳裹
终日厌厌倦梳裹	无那
无那	恨薄情一去
恨薄情一去	音书无个
音书无个	恨薄情一去
恨薄情一去	音书无个
音书无个	早知恁么
早知恁么	悔当初
悔当初	不把雕鞍锁
不把雕鞍锁	悔当初
悔当初	不把雕鞍锁
不把雕鞍锁	向鸡窗
向鸡窗	只与蛮笺象管
只与蛮笺象管	拘束教吟课
拘束教吟课	镇相随
镇相随	莫抛躲
莫抛躲	针线闲拈伴伊坐
针线闲拈伴伊坐	和我
和我	和我
和我	免使年少
免使年少	光阴虚过
光阴虚过	免使年少
免使年少	光阴虚过
无穷官柳	无柳画舸
无柳画舸	无根行客
无根行客	南山尚相送
南山尚相送	只高城人隔
只高城人隔	罨画园林溪绀碧
罨画园林溪绀碧	算重来
算重来	尽成陈迹
尽成陈迹	刘郎鬓如此
刘郎鬓如此	况桃花颜色
对潇潇暮雨洒江天	一番洗清秋
一番洗清秋	渐霜风凄紧
渐霜风凄紧	关河冷落
关河冷落	残照当楼
残照当楼	是处红衰翠减
是处红衰翠减	苒苒物华休
苒苒物华休	唯有长江水
唯有长江水	无语东流
无语东流	不忍登高临远
不忍登高临远	望故乡渺邈
望故乡渺邈	归思难收
归思难收	叹年来踪迹
叹年来踪迹	何事苦淹留
何事苦淹留	想佳人妆楼颙望
想佳人妆楼颙望	误几回天际识归舟
误几回天际识归舟	争知我
争知我	倚阑干处
倚阑干处	正恁凝愁
众芳摇落独暄妍	占尽风情向小园
占尽风情向小园	疏影横斜水清浅
疏影横斜水清浅	暗香浮动月黄昏
暗香浮动月黄昏	霜禽欲下先偷眼
霜禽欲下先偷眼	粉蝶如知合断魂
粉蝶如知合断魂	幸有微吟可相狎
幸有微吟可相狎	不须檀板共金樽
月华收	云淡霜天曙
云淡霜天曙	西征客
西征客	此时情苦
此时情苦	翠娥执手
翠娥执手	送临歧
送临歧	轧轧开朱户
轧轧开朱户	千娇面
千娇面	盈盈伫立
盈盈伫立	无言有泪
无言有泪	断肠争忍回顾
断肠争忍回顾	一叶兰舟
一叶兰舟	便恁急桨凌波去
便恁急桨凌波去	贪行色
贪行色	岂知离绪
岂知离绪	万般方寸
万般方寸	但饮恨
但饮恨	脉脉同谁语
脉脉同谁语	更回首
更回首	重城不见
重城不见	寒江天外
寒江天外	隐隐两三烟树
残寒消尽	疏雨过
疏雨过	清明后
清明后	花径敛余红
花径敛余红	风沼萦新皱
风沼萦新皱	乳燕穿庭户
乳燕穿庭户	飞絮沾襟袖
飞絮沾襟袖	正佳时
正佳时	仍晚昼
仍晚昼	著人滋味
著人滋味	真个浓如酒
真个浓如酒	频移带眼
频移带眼	空只恁
空只恁	厌厌瘦
厌厌瘦	不见又思量
不见又思量	见了还依旧
见了还依旧	为问频相见
为问频相见	何似长相守
何似长相守	天不老
天不老	人未偶
人未偶	且将此恨
且将此恨	分付庭前柳
萋萋芳草忆王孙	柳外楼高空断魂
柳外楼高空断魂	杜宇声声不忍闻
杜宇声声不忍闻	欲黄昏
欲黄昏	雨打梨花深闭门
别后不知君远近	触目凄凉多少闷
触目凄凉多少闷	触目凄凉多少闷
触目凄凉多少闷	渐行渐远渐无书
渐行渐远渐无书	水阔鱼沉何处问
水阔鱼沉何处问	渐行渐远渐无书
渐行渐远渐无书	水阔鱼沉何处问
水阔鱼沉何处问	夜深风竹敲秋韵
夜深风竹敲秋韵	万叶千声皆是恨
万叶千声皆是恨	万叶千声皆是恨
万叶千声皆是恨	故欹单枕梦中寻
故欹单枕梦中寻	梦又不成灯又烬
梦又不成灯又烬	故欹单枕梦中寻
故欹单枕梦中寻	梦又不成灯又烬
湛湛长空黑	更那堪
更那堪	斜风细雨
斜风细雨	乱愁如织
乱愁如织	老眼平生空四海
老眼平生空四海	赖有高楼百尺
赖有高楼百尺	看浩荡
看浩荡	千崖秋色
千崖秋色	白发书生神州泪
白发书生神州泪	尽凄凉不向牛山滴
尽凄凉不向牛山滴	追往事
追往事	去无迹
去无迹	少年自负凌云笔
少年自负凌云笔	到而今有时华落尽
到而今有时华落尽	满怀萧瑟
满怀萧瑟	常恨世人新意少
常恨世人新意少	爱说南朝狂客
爱说南朝狂客	把破帽年年拈出
把破帽年年拈出	若对黄花孤负酒
若对黄花孤负酒	怕黄花也笑人岑寂
怕黄花也笑人岑寂	若对黄花孤负酒
若对黄花孤负酒	怕黄花也笑人岑寂
怕黄花也笑人岑寂	鸿去北
鸿去北	日西匿
柳外轻雷池上雨	雨声滴碎荷声
雨声滴碎荷声	小楼西角断虹明
小楼西角断虹明	阑干倚处
阑干倚处	待得月华生
待得月华生	阑干倚处
阑干倚处	待得月华生
待得月华生	燕子飞来窥画栋
燕子飞来窥画栋	玉钩垂下帘旌
玉钩垂下帘旌	凉波不动簟纹平
凉波不动簟纹平	水精双枕
水精双枕	畔有堕钗横
畔有堕钗横	水精双枕
水精双枕	畔有堕钗横
清晨帘幕卷轻霜	呵手试梅妆
呵手试梅妆	都缘自有离恨
都缘自有离恨	故画作
故画作	远山长
远山长	思往事
思往事	惜流芳
惜流芳	易成伤
易成伤	拟歌先敛
拟歌先敛	欲笑还颦
欲笑还颦	最断人肠
最断人肠	拟歌先敛
拟歌先敛	欲笑还颦
欲笑还颦	最断人肠
倚危亭	恨如芳草
恨如芳草	萋萋剗尽还生
萋萋剗尽还生	念柳外青骢别后
念柳外青骢别后	水边红袂分时
水边红袂分时	怆然暗惊
怆然暗惊	无端天与娉婷
无端天与娉婷	夜月一帘幽梦
夜月一帘幽梦	春风十里柔情
春风十里柔情	夜月一帘幽梦
夜月一帘幽梦	春风十里柔情
春风十里柔情	怎奈何
怎奈何	欢娱渐随流水
欢娱渐随流水	素弦声断
素弦声断	翠绡香减
翠绡香减	那堪片片飞花弄晚
那堪片片飞花弄晚	蒙蒙残雨笼晴
蒙蒙残雨笼晴	正销凝
正销凝	正销凝
正销凝	黄鹂又啼数声
黄鹂又啼数声	正销凝
正销凝	黄鹂又啼数声
城上风光莺语乱	城下烟波春拍岸
城下烟波春拍岸	绿杨芳草几时休
绿杨芳草几时休	泪眼愁肠先已断
泪眼愁肠先已断	泪眼愁肠先已断
泪眼愁肠先已断	情怀渐觉成衰晚
情怀渐觉成衰晚	鸾镜朱颜惊暗换
鸾镜朱颜惊暗换	情怀渐觉成衰晚
情怀渐觉成衰晚	鸾镜朱颜惊暗换
鸾镜朱颜惊暗换	昔年多病厌芳尊
昔年多病厌芳尊	今日芳尊惟恐浅
东南形胜	三吴都会
三吴都会	钱塘自古繁华
钱塘自古繁华	烟柳画桥
烟柳画桥	风帘翠幕
风帘翠幕	参差十万人家
参差十万人家	云树绕堤沙
云树绕堤沙	怒涛卷霜雪
怒涛卷霜雪	天堑无涯
天堑无涯	市列珠玑
市列珠玑	户盈罗绮竞豪奢
户盈罗绮竞豪奢	重湖叠巘清嘉
重湖叠巘清嘉	有三秋桂子
有三秋桂子	十里荷花
十里荷花	羌管弄晴
羌管弄晴	菱歌泛夜
菱歌泛夜	嬉嬉钓叟莲娃
嬉嬉钓叟莲娃	千骑拥高牙
千骑拥高牙	乘醉听箫鼓
乘醉听箫鼓	吟赏烟霞
吟赏烟霞	异日图将好景
异日图将好景	归去凤池夸
候馆梅残	溪桥柳细
溪桥柳细	草薰风暖摇征辔
草薰风暖摇征辔	离愁渐远渐无穷
离愁渐远渐无穷	迢迢不断如春水
迢迢不断如春水	寸寸柔肠
寸寸柔肠	盈盈粉泪
盈盈粉泪	楼高莫近危栏倚
楼高莫近危栏倚	平芜尽处是春山
平芜尽处是春山	行人更在春山外
年年跃马长安市	客舍似家家似寄
客舍似家家似寄	青钱换酒日无可
青钱换酒日无可	红烛呼卢宵不寐
红烛呼卢宵不寐	易挑锦妇机中字
易挑锦妇机中字	难得玉人心下事
难得玉人心下事	男儿西北有神州
男儿西北有神州	莫滴水西桥畔泪
一夕轻雷落万丝	霁光浮瓦碧参差
霁光浮瓦碧参差	有情芍药含春泪
有情芍药含春泪	无力蔷薇卧晓枝
冻云黯淡天气	扁舟一叶
扁舟一叶	乘兴离江渚
乘兴离江渚	渡万壑千岩
渡万壑千岩	越溪深处
越溪深处	怒涛渐息
怒涛渐息	樵风乍起
樵风乍起	更闻商旅相呼
更闻商旅相呼	片帆高举
片帆高举	泛画鹢
泛画鹢	翩翩过南浦
翩翩过南浦	望中洒旆闪闪
望中洒旆闪闪	一簇烟村
一簇烟村	数行霜树
数行霜树	残日下
残日下	渔人鸣榔归去
渔人鸣榔归去	败荷零落
败荷零落	衰杨掩映
衰杨掩映	岸边两两三三
岸边两两三三	浣纱游女
浣纱游女	避行客
避行客	含羞笑相语
含羞笑相语	到此因念
到此因念	绣阁轻抛
绣阁轻抛	浪萍难驻
浪萍难驻	叹后约
叹后约	丁宁竟何据
丁宁竟何据	惨离怀
惨离怀	空恨岁晚归期阻
空恨岁晚归期阻	凝泪眼
凝泪眼	杳杳神京路
杳杳神京路	凝泪眼
凝泪眼	杳杳神京路
杳杳神京路	断鸿声远长天暮
伫倚危楼风细细	望极春愁
望极春愁	黯黯生天际
黯黯生天际	草色烟光残照里
草色烟光残照里	无言谁会凭栏意
无言谁会凭栏意	拟把疏狂图一醉
拟把疏狂图一醉	对酒当歌
对酒当歌	强乐还无味
强乐还无味	衣带渐宽终不悔
衣带渐宽终不悔	为伊消得人憔悴
红藕香残玉簟秋	轻解罗裳
轻解罗裳	独上兰舟
独上兰舟	云中谁寄锦书来
云中谁寄锦书来	雁字回时
雁字回时	月满西楼
月满西楼	雁字回时
雁字回时	月满西楼
月满西楼	花自飘零水自流
花自飘零水自流	一种相思
一种相思	两处闲愁
两处闲愁	一种相思
一种相思	两处闲愁
两处闲愁	此情无计可消除
此情无计可消除	才下眉头
才下眉头	却上心头
却上心头	才下眉头
才下眉头	却上心头
天接云涛连晓雾	星河欲转千帆舞
星河欲转千帆舞	仿佛梦魂归帝所
仿佛梦魂归帝所	闻天语
闻天语	殷勤问我归何处
殷勤问我归何处	我报路长嗟日暮
我报路长嗟日暮	学诗漫有惊人句
学诗漫有惊人句	九万里风鹏正举
九万里风鹏正举	风休住
风休住	蓬舟吹取三山去
西城杨柳弄春柔	动离忧
动离忧	泪难收
泪难收	动离忧
动离忧	泪难收
泪难收	犹记多情
犹记多情	曾为系归舟
曾为系归舟	碧野朱桥当日事
碧野朱桥当日事	人不见
人不见	水空流
水空流	韶华不为少年留
韶华不为少年留	恨悠悠
恨悠悠	几时休
几时休	恨悠悠
恨悠悠	几时休
几时休	飞絮落花时候
飞絮落花时候	一登楼
一登楼	便作春江都是泪
便作春江都是泪	流不尽
流不尽	许多愁
晓色云开	春随人意
春随人意	骤雨才过还晴
骤雨才过还晴	古台芳榭
古台芳榭	飞燕蹴红英
飞燕蹴红英	舞困榆钱自落
舞困榆钱自落	秋千外
秋千外	绿水桥平
绿水桥平	东风里
东风里	朱门映柳
朱门映柳	低按小秦筝
低按小秦筝	多情
多情	行乐处
行乐处	珠钿翠盖
珠钿翠盖	玉辔红樱
玉辔红樱	行乐处
行乐处	珠钿翠盖
珠钿翠盖	玉辔红樱
玉辔红樱	渐酒空金榼
渐酒空金榼	花困蓬瀛
花困蓬瀛	豆蔻梢头旧恨
豆蔻梢头旧恨	十年梦
十年梦	屈指堪惊
屈指堪惊	凭阑久
凭阑久	疏烟淡日
疏烟淡日	寂寞下芜城
天涯旧恨	独自凄凉人不问
独自凄凉人不问	欲见回肠
欲见回肠	断尽金炉小篆香
断尽金炉小篆香	黛蛾长敛
黛蛾长敛	任是春风吹不展
任是春风吹不展	困倚危楼
困倚危楼	过尽飞鸿字字愁
望处雨收云断	凭栏悄悄
凭栏悄悄	目送秋光
目送秋光	晚景萧疏
晚景萧疏	堪动宋玉悲凉
堪动宋玉悲凉	水风轻
水风轻	萍花渐老
萍花渐老	月露冷
月露冷	梧叶飘黄
梧叶飘黄	遗情伤
遗情伤	故人何在
故人何在	故人何在
故人何在	烟水茫茫
烟水茫茫	烟水茫茫
烟水茫茫	难忘
难忘	难忘
难忘	文期洒会
文期洒会	几孤风月
几孤风月	屡变星霜
屡变星霜	文期洒会
文期洒会	几孤风月
几孤风月	屡变星霜
屡变星霜	海阔山遥
海阔山遥	未知何处是潇湘
未知何处是潇湘	念双燕
念双燕	难凭远信
难凭远信	指暮天
指暮天	空识归航
空识归航	黯相望
黯相望	断鸿声里
断鸿声里	立尽斜阳
立尽斜阳	断鸿声里
断鸿声里	立尽斜阳
恨君不似江楼月	南北东西
南北东西	南北东西
南北东西	只有相随无别离
只有相随无别离	恨君却似江楼月
恨君却似江楼月	暂满还亏
暂满还亏	暂满还亏
暂满还亏	待得团圆是几时
十年生死两茫茫	不思量
不思量	自难忘
自难忘	不思量
不思量	自难忘
自难忘	千里孤坟
千里孤坟	无处话凄凉
无处话凄凉	纵使相逢应不识
纵使相逢应不识	尘满面
尘满面	鬓如霜
鬓如霜	夜来幽梦忽还乡
夜来幽梦忽还乡	小轩窗
小轩窗	正梳妆
正梳妆	小轩窗
小轩窗	正梳妆
正梳妆	相顾无言
相顾无言	惟有泪千行
惟有泪千行	料得年年肠断处
料得年年肠断处	明月夜
明月夜	短松冈
我住长江头	君住长江尾
君住长江尾	日日思君不见君
日日思君不见君	共饮长江水
共饮长江水	此水几时休
此水几时休	此恨何时已
此恨何时已	只愿君心似我心
只愿君心似我心	定不负相思意
泪湿阑干花著露	愁到眉峰碧聚
愁到眉峰碧聚	此恨平分取
此恨平分取	更无言语空相觑
更无言语空相觑	断雨残云无意绪
断雨残云无意绪	寂寞朝朝暮暮
寂寞朝朝暮暮	今夜山深处
今夜山深处	断魂分付潮回去
山抹微云	天粘衰草
天粘衰草	画角声断谯门
画角声断谯门	暂停征棹
暂停征棹	聊共引离尊
聊共引离尊	多少蓬莱旧事
多少蓬莱旧事	空回首
空回首	烟霭纷纷
烟霭纷纷	斜阳外
斜阳外	寒鸦数点
寒鸦数点	流水绕孤村
流水绕孤村	消魂
消魂	当此际
当此际	香囊暗解
香囊暗解	罗带轻分
罗带轻分	谩赢得青楼
谩赢得青楼	薄幸名存
薄幸名存	此去何时见也
此去何时见也	襟袖上
襟袖上	空惹啼痕
空惹啼痕	襟袖上
襟袖上	空惹啼痕
空惹啼痕	伤情处
伤情处	高楼望断
高楼望断	灯火已黄昏
群芳过后西湖好	狼藉残红
狼藉残红	飞絮濛濛
飞絮濛濛	垂柳阑干尽日风
垂柳阑干尽日风	笙歌散尽游人去
笙歌散尽游人去	始觉春空
始觉春空	垂下帘栊
垂下帘栊	双燕归来细雨中
夜饮东坡醒复醉	归来仿佛三更
归来仿佛三更	家童鼻息已雷鸣
家童鼻息已雷鸣	敲门都不应
敲门都不应	倚杖听江声
倚杖听江声	长恨此身非我有
长恨此身非我有	何时忘却营营
何时忘却营营	夜阑风静縠纹平
夜阑风静縠纹平	小舟从此逝
小舟从此逝	江海寄余生
平山栏槛倚晴空	山色有无中
山色有无中	手种堂前垂柳
手种堂前垂柳	别来几度春风
别来几度春风	文章太守
文章太守	挥毫万字
挥毫万字	一饮千钟
一饮千钟	行乐直须年少
行乐直须年少	尊前看取衰翁
谁道闲情抛掷久	每到春来
每到春来	惆怅还依旧
惆怅还依旧	每到春来
每到春来	惆怅还依旧
惆怅还依旧	日日花前常病酒
日日花前常病酒	不辞镜里朱颜瘦
不辞镜里朱颜瘦	河畔青芜堤上柳
河畔青芜堤上柳	为问新愁
为问新愁	何事年年有
何事年年有	独立小桥风满袖
独立小桥风满袖	平林新月人归后
庭院深深深几许	杨柳堆烟
杨柳堆烟	帘幕无重数
帘幕无重数	玉勒雕鞍游冶处
玉勒雕鞍游冶处	楼高不见章台路
楼高不见章台路	雨横风狂三月暮
雨横风狂三月暮	门掩黄昏
门掩黄昏	无计留春住
无计留春住	泪眼问花花不语
泪眼问花花不语	乱红飞过秋千去
清夜无尘	月色如银
月色如银	酒斟时
酒斟时	须满十分
须满十分	浮名浮利
浮名浮利	虚苦劳神
虚苦劳神	叹隙中驹
叹隙中驹	石中火
石中火	梦中身
梦中身	虽抱文章
虽抱文章	开口谁亲
开口谁亲	且陶陶
且陶陶	乐尽天真
乐尽天真	几时归去
几时归去	作个闲人
作个闲人	对一张琴
对一张琴	一壶酒
一壶酒	一溪云
一叶舟轻	双桨鸿惊
双桨鸿惊	水天清
水天清	影湛波平
影湛波平	鱼翻藻鉴
鱼翻藻鉴	鹭点烟汀
鹭点烟汀	过沙溪急
过沙溪急	霜溪冷
霜溪冷	月溪明
月溪明	重重似画
重重似画	曲曲如屏
曲曲如屏	算当年
算当年	虚老严陵
虚老严陵	君臣一梦
君臣一梦	今古空名
今古空名	但远山长
但远山长	云山乱
云山乱	晓山青
缺月挂疏桐	漏断人初静
漏断人初静	谁见幽人独往来
谁见幽人独往来	缥缈孤鸿影
缥缈孤鸿影	缥缈孤鸿影
缥缈孤鸿影	惊起却回头
惊起却回头	有恨无人省
有恨无人省	惊起却回头
惊起却回头	有恨无人省
有恨无人省	拣尽寒枝不肯栖
拣尽寒枝不肯栖	寂寞沙洲冷
把酒祝东风	且共从容
且共从容	垂杨紫陌洛城东
垂杨紫陌洛城东	总是当时携手处
总是当时携手处	游遍芳丛
游遍芳丛	总是当时携手处
总是当时携手处	游遍芳丛
游遍芳丛	聚散苦匆匆
聚散苦匆匆	此恨无穷
此恨无穷	今年花胜去年红
今年花胜去年红	可惜明年花更好
可惜明年花更好	知与谁同
知与谁同	可惜明年花更好
可惜明年花更好	知与谁同
常羡人间琢玉郎	天应乞与点酥娘
天应乞与点酥娘	自作清歌传皓齿
自作清歌传皓齿	风起
风起	雪飞炎海变清凉
雪飞炎海变清凉	万里归来年愈少
万里归来年愈少	微笑
微笑	笑时犹带岭梅香
笑时犹带岭梅香	试问岭南应不好
试问岭南应不好	却道
却道	却道
却道	此心安处是吾乡
此心安处是吾乡	却道
却道	此心安处是吾乡
似花还似非花	也无人惜从教坠
也无人惜从教坠	抛家傍路
抛家傍路	思量却是
思量却是	无情有思
无情有思	萦损柔肠
萦损柔肠	困酣娇眼
困酣娇眼	欲开还闭
欲开还闭	梦随风万里
梦随风万里	寻郎去处
寻郎去处	又还被
又还被	莺呼起
莺呼起	不恨此花飞尽
不恨此花飞尽	恨西园
恨西园	落红难缀
落红难缀	晓来雨过
晓来雨过	遗踪何在
遗踪何在	一池萍碎
一池萍碎	春色三分
春色三分	二分尘土
二分尘土	一分流水
一分流水	春色三分
春色三分	二分尘土
二分尘土	一分流水
一分流水	细看来
细看来	不是杨花
不是杨花	点点是离人泪
东城渐觉风光好	縠皱波纹迎客棹
縠皱波纹迎客棹	绿杨烟外晓寒轻
绿杨烟外晓寒轻	红杏枝头春意闹
红杏枝头春意闹	浮生长恨欢娱少
浮生长恨欢娱少	肯爱千金轻一笑
肯爱千金轻一笑	为君持酒劝斜阳
为君持酒劝斜阳	且向花间留晚照
纤云弄巧	飞星传恨
飞星传恨	银汉迢迢暗度
银汉迢迢暗度	金风玉露一相逢
金风玉露一相逢	便胜却
便胜却	人间无数
人间无数	柔情似水
柔情似水	佳期如梦
佳期如梦	忍顾鹊桥归路
忍顾鹊桥归路	两情若是久长时
两情若是久长时	又岂在
又岂在	朝朝暮暮
三年枕上吴中路	遣黄耳
遣黄耳	随君去
随君去	若到松江呼小渡
若到松江呼小渡	莫惊鸥鹭
莫惊鸥鹭	四桥尽是
四桥尽是	老子经行处
老子经行处	辋川图上看春暮
辋川图上看春暮	常记高人右丞句
常记高人右丞句	作个归期天已许
作个归期天已许	春衫犹是小蛮针线
春衫犹是小蛮针线	曾湿西湖雨
曾湿西湖雨	春衫犹是小蛮针线
春衫犹是小蛮针线	曾湿西湖雨
明月几时有	把酒问青天
把酒问青天	不知天上宫阙
不知天上宫阙	今夕是何年
今夕是何年	我欲乘风归去
我欲乘风归去	又恐琼楼玉宇
又恐琼楼玉宇	高处不胜寒
高处不胜寒	起舞弄清影
起舞弄清影	何似在人间
何似在人间	转朱阁
转朱阁	低绮户
低绮户	照无眠
照无眠	不应有恨
不应有恨	何事长向别时圆
何事长向别时圆	人有悲欢离合
人有悲欢离合	月有阴晴圆缺
月有阴晴圆缺	此事古难全
此事古难全	但愿人长久
但愿人长久	千里共婵娟
冰肌玉骨	自清凉无汗
自清凉无汗	水殿风来暗香满
水殿风来暗香满	绣帘开
绣帘开	一点明月窥人
一点明月窥人	人未寝
人未寝	欹枕钗横鬓乱
欹枕钗横鬓乱	绣帘开
绣帘开	一点明月窥人
一点明月窥人	人未寝
人未寝	欹枕钗横鬓乱
欹枕钗横鬓乱	起来携素手
起来携素手	庭户无声
庭户无声	时见疏星渡河汉
时见疏星渡河汉	试问夜如何
试问夜如何	夜已三更
夜已三更	夜已三更
夜已三更	金波淡
金波淡	玉绳低转
玉绳低转	金波淡
金波淡	玉绳低转
玉绳低转	但屈指西风几时来
但屈指西风几时来	又不道流年暗中偷换
又不道流年暗中偷换	但屈指西风几时来
但屈指西风几时来	又不道流年暗中偷换
乳燕飞华屋	悄无人
悄无人	桐阴转午
桐阴转午	晚凉新浴
晚凉新浴	悄无人
悄无人	桐阴转午
桐阴转午	晚凉新浴
晚凉新浴	手弄生绡白团扇
手弄生绡白团扇	扇手一时似玉
扇手一时似玉	渐困倚
渐困倚	孤眠清熟
孤眠清熟	帘外谁来推绣户
帘外谁来推绣户	枉教人梦断瑶台曲
枉教人梦断瑶台曲	枉教人梦断瑶台曲
枉教人梦断瑶台曲	又却是
又却是	风敲竹
风敲竹	又却是
又却是	风敲竹
风敲竹	石榴半吐红巾蹙
石榴半吐红巾蹙	待浮花浪蕊都尽
待浮花浪蕊都尽	伴君幽独
伴君幽独	待浮花浪蕊都尽
待浮花浪蕊都尽	伴君幽独
伴君幽独	秾艳一枝细看取
秾艳一枝细看取	芳心千重似束
芳心千重似束	又恐被
又恐被	西风惊绿
西风惊绿	若待得君来向此
若待得君来向此	花前对酒不忍触
花前对酒不忍触	共粉泪
共粉泪	两簌簌
雾失楼台	月迷津渡
月迷津渡	桃源望断无寻处
桃源望断无寻处	可堪孤馆闭春寒
可堪孤馆闭春寒	杜鹃声里斜阳暮
杜鹃声里斜阳暮	驿寄梅花
驿寄梅花	鱼传尺素
鱼传尺素	砌成此恨无重数
砌成此恨无重数	郴江幸自绕郴山
郴江幸自绕郴山	为谁流下潇湘去
湘天风雨破寒初	深沉庭院虚
深沉庭院虚	丽谯吹罢小单于
丽谯吹罢小单于	迢迢清夜徂
迢迢清夜徂	乡梦断
乡梦断	旅魂孤
旅魂孤	峥嵘岁又除
峥嵘岁又除	衡阳犹有雁传书
衡阳犹有雁传书	郴阳和雁无
春未老	风细柳斜斜
风细柳斜斜	试上超然台上看
试上超然台上看	半壕春水一城花
半壕春水一城花	烟雨暗千家
烟雨暗千家	寒食后
寒食后	酒醒却咨嗟
酒醒却咨嗟	休对故人思故国
休对故人思故国	且将新火试新茶
且将新火试新茶	诗酒趁年华
梅英疏淡	冰澌溶泄
冰澌溶泄	东风暗换年华
东风暗换年华	金谷俊游
金谷俊游	铜驼巷陌
铜驼巷陌	新晴细履平沙
新晴细履平沙	长忆误随车
长忆误随车	正絮翻蝶舞
正絮翻蝶舞	芳思交加
芳思交加	柳下桃蹊
柳下桃蹊	乱分春色到人家
乱分春色到人家	西园夜饮鸣笳
西园夜饮鸣笳	有华灯碍月
有华灯碍月	飞盖妨花
飞盖妨花	有华灯碍月
有华灯碍月	飞盖妨花
飞盖妨花	兰苑未空
兰苑未空	行人渐老
行人渐老	重来是事堪喈
重来是事堪喈	烟暝酒旗斜
烟暝酒旗斜	但倚楼极目
但倚楼极目	时见栖鸦
时见栖鸦	无奈归心
无奈归心	暗随流水到天涯
长相思	长相思
长相思	若问相思甚了期
若问相思甚了期	除非相见时
除非相见时	长相思
长相思	长相思
长相思	欲把相思说似谁
欲把相思说似谁	长相思
长相思	长相思
长相思	欲把相思说似谁
欲把相思说似谁	长相思
长相思	长相思
长相思	欲把相思说似谁
欲把相思说似谁	浅情人不知
梦入江南烟水路	行尽江南
行尽江南	不与离人遇
不与离人遇	睡里消魂无说处
睡里消魂无说处	觉来惆怅消魂误
觉来惆怅消魂误	欲尽此情书尺素
欲尽此情书尺素	浮雁沉鱼
浮雁沉鱼	终了无凭据
终了无凭据	却倚缓弦歌别绪
却倚缓弦歌别绪	断肠移破秦筝柱
春阴垂野草青青	时有幽花一树明
时有幽花一树明	晚泊孤舟古祠下
晚泊孤舟古祠下	满川风雨看潮生
莫听穿林打叶声	何妨吟啸且徐行
何妨吟啸且徐行	竹杖芒鞋轻胜马
竹杖芒鞋轻胜马	谁怕
谁怕	一蓑烟雨任平生
一蓑烟雨任平生	料峭春风吹酒醒
料峭春风吹酒醒	微冷
微冷	山头斜照却相迎
山头斜照却相迎	料峭春风吹酒醒
料峭春风吹酒醒	微冷
微冷	山头斜照却相迎
山头斜照却相迎	回首向来萧瑟处
回首向来萧瑟处	归去
归去	也无风雨也无晴
黄菊开时伤聚散	曾记花前
曾记花前	共说深深愿
共说深深愿	重风金英人未见
重风金英人未见	相思一夜天涯远
相思一夜天涯远	罗带同心闲结遍
罗带同心闲结遍	带易成双
带易成双	人恨成双晚
